SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB
COC(=O)N1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016377,0.9,-3.6055483191737836,0.9731278535996987,1.575187844927661,-4.695078838099108,0.31806333496276157,0.6627578316815741,0.865103974641128,
COCCNCCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016378,0.7,-3.580044251510242,0.8750612633917001,1.877371345869774,-4.825068406471558,0.3979400086720376,0.9344984512435677,1.3694014136966244,
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4(C)C)ccc32)c1=O,E-0016379,1.4,-3.6108339156354674,0.38021124171160603,2.000434077479319,-4.619607839942972,0.24054924828259971,0.9444826721501687,1.0273496077747566,
CN(C)C1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016380,0.1,-3.5654310959658013,0.505149978319906,0.9242792860618817,-5.308034897232639,0.6148972160331346,1.359835482339888,1.09725730969342,
Cn1ccc2c3ccc(OCCN4CCCCC4)cc3n(C3CC3)c2c1=O,E-0016381,,-3.598599459218456,1.0,2.0704073217401198,,,,,
Cn1ccc2c([nH]c3nc(OCCN4CCCCC4)cnc32)c1=O,E-0016382,0.0,-3.5917600346881504,0.5563025007672873,1.6739419986340878,-4.713094647027625,0.2966651902615311,1.725094521081469,1.523226041965701,
Cc1nccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,E-0016383,-0.4,-3.578396073130169,0.9030899869919435,1.8656960599160706,,,,,
O=c1[nH]ccc2c1[nH]c1nc(OCCN3CCCCC3)ncc12,E-0016384,0.3,-3.5917600346881504,0.5185139398778874,0.6532125137753437,,,,,
Cn1ccc2c([nH]c3c(C#CC4(C)CCNCC4)c(F)ccc32)c1=O,E-0016385,1.2,-3.609064892896621,1.0530784434834197,1.4927603890268375,,,,,
Cn1ccc2c([nH]c3c(C(=O)CC4(C)CCNCC4)c(F)ccc32)c1=O,E-0016386,0.3,-3.6020599913279625,0.8692317197309762,1.2041199826559248,,,,,
Cn1ccc2c([nH]c3c(C#CC4(N)CC4)c(F)ccc32)c1=O,E-0016387,3.4,-5.199282921717615,1.2787536009528289,1.9800033715837464,,,,,
CCNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016388,3.5,-5.241088107602026,1.2741578492636798,2.061452479087193,,,,,
Cn1ccc2c([nH]c3c(C#CC4(N)CCC4)c(F)ccc32)c1=O,E-0016389,2.6,-3.619788758288394,1.1205739312058498,1.965201701025912,,,,,
CNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CCC1,E-0016390,,-3.630784142589857,1.276461804173244,2.035829825252828,-4.99097425791309,0.367355921026019,0.25527250510330607,0.11058971029924898,
Cn1ccc2c([nH]c3cc(OCCN4CCOCC4)c(F)cc32)c1=O,E-0016391,,-3.6382721639824074,1.252853030979893,1.8075350280688534,-4.623788149717328,0.3443922736851107,0.7481880270062004,0.9122220565324155,
Cn1ccc2c([nH]c3cc(NCCCCN4CCCCC4)ccc32)c1=O,E-0016392,0.6,-3.5917600346881504,0.4623979978989561,1.54282542695918,-4.895512888687605,0.5092025223311029,1.294466226161593,1.17376882313665,
Cc1ccc2c(c1)[nH]c1c(OCCN3CCCCC3)cccc12,E-0016393,3.2,-3.6363880201078556,1.2201080880400552,2.0791812460476247,,,,,
Cc1c(N)c(-c2ccc(OCCN3C[C@@H]4CC[C@H]3CO4)cc2)cc2cnccc12,E-0016394,2.8,-3.607303046740334,1.9469432706978254,2.4913616938342726,,,,,
Cc1c(N)c(-c2ccc(OCCN3C[C@H]4CC[C@@H]3CO4)cc2)cc2cnccc12,E-0016395,2.7,-3.54515513999149,1.8785217955012066,2.5070458724273257,,,,,
Cc1c(N)c(-c2ccc(OCCN3CCCCC3=O)cc2)cc2cnccc12,E-0016396,3.2,-4.3585258894959,1.9590413923210936,2.9428014663179405,,,,,
Cc1c(OCCN2CCOCC2)ccc(-c2cc(Cl)c3ccncc3n2)c1N,E-0016397,3.6,-5.031517051446065,2.0909630765957314,2.641275757231913,,,,,
Cc1c(OCCN2CCOCC2)ccc(-c2cc(Cl)nc3cnccc23)c1N,E-0016398,2.6,-4.275724130399211,1.4265112613645752,2.1354506993455136,,,,,
Cc1c(OCCN2CCOCC2)ccc(-c2cc(C)c3ccncc3n2)c1N,E-0016399,3.0,-4.533132379645891,1.760422483423212,2.663229634532868,,,,,
O=c1[nH]c2c(-c3ccc(OCCN4CCCCC4)cc3)cccc2o1,E-0016400,2.4,-3.6615435063953954,0.36172783601759284,3.478003423598137,,,,,
O=C1CCc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,E-0016401,2.1,-3.580044251510242,0.0,2.6072405038317426,,,,,
Cc1cccc(-c2ccc(OCCN3CCCCC3)c(F)c2)c1N,E-0016402,2.6,-3.703334809738469,1.1238516409670858,2.4073909044707316,-4.599634726650061,0.2253092817258629,1.1038037209559568,0.40993312333129456,
Fc1cc(-c2ccn3nccc3c2)ccc1OCCN1CCCCC1,E-0016403,2.9,-3.728158393463501,1.2648178230095364,2.9366142619752114,,,,,
N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)c(F)c3)cnc12,E-0016404,1.7,-4.999565922520682,1.1522883443830565,1.7084209001347128,,,,,
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)c(F)c2F)cc2cnccc12,E-0016405,2.9,-3.625251653989896,1.6522463410033232,2.5116160205691376,,,,,
Cc1c(N)c(-c2ccc(OCCN3CCCC3)c(F)c2)cc2cnccc12,E-0016406,2.1,-3.625251653989896,1.5185139398778875,2.4496326504700745,-5.484126156288321,0.48287358360875376,1.1139433523068367,0.6757783416740851,
N#Cc1cnn2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc12,E-0016407,2.0,-4.476253533188435,0.9395192526186185,1.8893017025063104,,,,,
Brc1cnn2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc12,E-0016408,2.8,-4.85078088734462,0.9344984512435677,2.3316297176299323,,,,,
Brc1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc12,E-0016409,2.5,-3.6289321377282637,0.4623979978989561,1.6963563887333322,,,,,
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2nccc2n1,E-0016410,1.8,-3.5917600346881504,0.8750612633917001,3.3130442330820227,,,,,
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2[nH]ccc2n1,E-0016411,2.2,-3.5346171485515816,1.5224442335063197,2.8887409606828927,,,,,
c1cc2cc[nH]c2c(-c2ccc(OCCN3CCCCC3)cc2)n1,E-0016412,1.9,-3.54821356447571,0.8750612633917001,2.602494068807281,,,,,
Cc1c(N)c(-c2ccc(C(N)=O)cc2)cc2cnccc12,E-0016413,2.1,-4.507239610973163,0.9493900066449128,2.540454613671412,,,,,
CNc1c(C)cccc1-c1ccc(C(N)=O)cc1,E-0016414,2.4,-3.55129368009492,1.1553360374650619,2.509336958017644,,,,,
NC(=O)c1ccc(-c2cccc3cc[nH]c23)cc1,E-0016415,2.7,-4.628932137728264,2.041392685158225,2.448551739201578,,,,,
Cc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,E-0016416,-0.7,-3.5316526695878427,0.9912260756924949,1.99563519459755,,,,,
c1ccc(-c2ccncn2)c(Nc2ccc(OCCN3CCCCC3)cc2)c1,E-0016417,3.0,-3.728158393463501,1.2671717284030137,3.2497363045688332,,,,,
CN(C)C(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0016418,1.8,-3.580044251510242,0.8129133566428556,1.649334858712142,,,,,
Cc1c(N)c(-c2cccc3c2nnn3CCN2CCCCC2)cc2cnccc12,E-0016419,2.6,-3.6270879970298933,1.6821450763738317,2.821971817642043,,,,,
CNC1CN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0016420,1.3,-3.8664610916297826,1.5185139398778875,2.1248301494138593,,,,,
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccnnc4)CC2)n3C)s1,E-0016421,2.4,-5.794795636051855,0.5440680443502757,1.3404441148401183,,,,,
c1ccc2c(OC3CCN(c4ccncc4)CC3)nccc2c1,E-0016422,2.6,-3.4989407377822483,,,,,,,
COc1cccc(Nc2ccnc3ccc(C(=N)N)cc23)c1,E-0016423,-0.2,-3.607303046740334,,,,,,,
CNC(=N)c1ccc2nc(C)cc(Nc3cccc(OC)c3)c2c1,E-0016424,-0.5,-3.632644078973981,,,,,,,
CNC(=O)c1ccc2nc(C)nc(Nc3cccc(OC)c3)c2c1,E-0016425,2.9,-4.438898616350944,,,,,,,
NCc1cccc(CNC(=O)Nc2ccc3ncncc3c2)c1,E-0016426,-0.6,-3.5361070110140926,,,,,,,
Cn1cc2cc(NC(=O)NCc3cccc(CN)c3)ccc2n1,E-0016427,-0.9,-3.5421181032660076,,,,,,,
NCc1cccc(CNC(=O)Nc2ccn3ccnc3c2)c1,E-0016428,-0.8,-3.684029654543082,,,,,,,
NCc1cccc(CNC(=O)Nc2ccn3nccc3c2)c1,E-0016429,-0.2,-3.549750891680639,,,,,,,
O=C(Nc1ccc2ncccc2c1)NC1CCN(c2ccncc2)CC1,E-0016430,1.5,-3.562249437179612,,,,,,,
NCc1cccc(COC(=O)Nc2ccc3ncccc3c2)c1,E-0016431,1.1,-3.5543957967264026,,,,,,,
NCc1cccc(CC(=O)Nc2ccc3ncccc3c2)c1,E-0016432,0.3,-3.5272435506827877,,,,,,,
NCc1cccc(NC(=O)Nc2ccc3ncccc3c2)c1,E-0016433,0.5,-3.5228787452803374,,,,,,,
NCc1cccc(CNC(=O)c2ccc3ncccc3c2)c1,E-0016434,-0.3,-3.5654310959658013,,,,,,,
CN(Cc1cccc(CN)c1)C(=O)Nc1ccc2ncccc2c1,E-0016435,0.0,-3.6289321377282637,,,,,,,
CN(Cc1cccc(CN)c1)C(=O)N(C)c1ccc2ncccc2c1,E-0016436,0.0,-3.5590909179347823,,,,,,,
CC(NC(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016437,0.6,-3.54821356447571,,,,,,,
CC(C(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016438,0.6,-3.517126416391246,,,,,,,
CC(C(=O)Nc1cccc(CN)c1)c1ccc2ncccc2c1,E-0016439,0.5,-3.567030709125594,,,,,,,
NCc1cccc(CCC(=O)Nc2ccc3nnsc3c2)c1,E-0016440,0.6,-3.5543957967264026,,,,,,,
NCc1cccc(CC(=O)Nc2ccc3nnsc3c2)c1,E-0016441,0.3,-3.5287082889410613,,,,,,,
CN(C(=O)NCc1cccc(CN)c1)c1ccc2nnsc2c1,E-0016442,-0.6,-3.5257837359237447,,,,,,,
NCc1cccc(C2(NC(=O)Nc3ccc4ncccc4c3)CC2)c1,E-0016443,0.4,-3.5243288116755704,,,,,,,
Cn1c(C(=O)NC2CCN(Cc3cncc(Cl)c3)CC2)cc2cc(C3CCOCC3)ccc21,E-0016444,3.9,-5.515700160653214,2.9028184680822533,2.870403905279027,,,,,
Cn1c(C(=O)N2CCC(Nc3cncc(Cl)c3)CC2)cc2cc(C3CCOCC3)ccc21,E-0016445,4.0,-5.651695136951839,2.1556396337597765,2.6240757311456826,,,,,
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncn5)CC4)cc3c2)s1,E-0016446,2.0,-5.052566278112949,1.0293837776852097,1.9845273133437926,,,,,
Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)oc3c2)s1,E-0016447,0.7,-3.54515513999149,0.8260748027008264,0.0,,,,,
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1CC(F)(F)F,E-0016448,2.3,-3.600326278518962,1.173186268412274,1.887054378050957,-4.684659523372711,0.29885307640970665,0.6127838567197355,0.424881636631067,
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1C1CC1,E-0016449,1.6,-3.596879478824182,1.252853030979893,1.9459607035775686,,,,,
Cn1ccc2c([nH]c3cc(OCCN4CCC4)ccc32)c1=O,E-0016450,0.7,-3.5816987086802548,0.9822712330395684,1.9818186071706636,-4.668370282370068,0.290034611362518,1.3783979009481377,1.1109262422664203,
CC(C)n1c2cc(OCCN3CCCCC3)ccc2c2ccn(C)c(=O)c21,E-0016451,2.2,-3.6108339156354674,1.2329961103921538,2.0637085593914173,,,,,
Cn1ccc2c([nH]c3cc(OCCN4CC5CCC(C4)N5)ccc32)c1=O,E-0016452,0.2,-3.6020599913279625,1.0086001717619175,1.61066016308988,-5.33161408331,0.8426092396105621,1.209515014542631,0.6646419755561255,
Cn1ccc2c([nH]c3cc(OCCN4C5CCC4CNC5)ccc32)c1=O,E-0016453,0.2,-3.6055483191737836,1.0253058652647702,0.505149978319906,-5.431798275933005,0.8561244442423003,1.2430380486862944,0.8382192219076258,
Cn1ccc2c([nH]c3cc(OCCN4CCNC5(CC5)C4)ccc32)c1=O,E-0016454,0.9,-3.595166283380062,1.1335389083702174,1.4345689040341987,-4.890084136976206,0.48287358360875376,1.2624510897304295,1.0191162904470727,
Cn1ccc2c([nH]c3c(F)c(OCCN4CCCCC4)ccc32)c1=O,E-0016455,1.4,-3.6020599913279625,0.8633228601204559,1.8469553250198238,-4.641494088509765,0.2695129442179163,1.1205739312058498,1.105510184769974,
Cn1ccc2c([nH]c3ccnc(CCN4CCCCC4)c32)c1=O,E-0016456,0.6,-3.596879478824182,0.38021124171160603,1.416640507338281,,,,,
COCCCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016457,1.7,-3.609064892896621,1.021189299069938,1.6599162000698502,,,,,
O=c1c2[nH]c3c(C#CC4CNC4)c(F)ccc3c2ccn1CC(F)(F)F,E-0016458,1.9,-3.6478174818886377,1.173186268412274,1.551449997972875,,,,,
Cn1ccc2c([nH]c3c(C#CC4(N)COC4)c(F)ccc32)c1=O,E-0016459,2.2,-3.642065152999546,1.287801729930226,1.8494194137968993,,,,,
Cn1ccc2c([nH]c3c(CCC4(C)CCNCC4)c(F)ccc32)c1=O,E-0016460,1.2,-3.616184634019569,1.1172712956557642,1.5327543789924978,-5.568636235841013,1.0755469613925308,0.2787536009528289,0.07918124604762482,
Cn1ccc2c([nH]c3cc(OCCN4CCNCC4)c(F)cc32)c1=O,E-0016461,0.0,-3.607303046740334,1.2253092817258628,1.0086001717619175,-6.0,,1.3579348470004537,0.7958800173440752,
CC(=O)N1CCN(CCOc2cc3[nH]c4c(=O)n(C)ccc4c3cc2F)CC1,E-0016462,1.3,-3.6108339156354674,1.0086001717619175,1.7067177823367587,-5.096367483915762,0.8273692730538252,0.8195439355418687,0.9845273133437926,
Cn1ccc2c([nH]c3cc(OCCN4CCOCC4)cnc32)c1=O,E-0016463,1.1,-3.609064892896621,1.1172712956557642,1.3521825181113625,-4.947306058075032,0.631443769013172,1.7067177823367587,1.527758752520972,
Cc1c(N)c(-c2ccc(OCCN3C[C@H]4C[C@@H]3CO4)cc2)cc2cnccc12,E-0016464,2.4,-3.677780705266081,1.4065401804339552,2.4823017672234426,,,,,
Cc1c(N)c(-c2ccc(OCCN3C[C@@H]4C[C@H]3CO4)cc2)cc2cnccc12,E-0016465,2.4,-3.6363880201078556,1.5289167002776547,2.3832766504076504,,,,,
Brc1nn(-c2ccc(OCCN3CCCCC3)cc2)c2cccnc12,E-0016466,2.4,-3.6179829574251317,,,,,,,
N#Cc1nn(-c2ccc(OCCN3CCCCC3)cc2)c2cccnc12,E-0016467,2.0,-3.614393726401688,0.38021124171160603,1.4487063199050798,-4.4955291375055815,0.24551266781414982,1.4842998393467859,0.9057958803678685,
CNc1ccc(-n2nc(C(N)=O)c3ncccc32)cc1,E-0016468,1.7,-4.0746879085003505,1.9867717342662448,3.468686951770905,,,,,
CNc1ccc(-n2nc(C#N)c3ncccc32)cc1,E-0016469,2.5,-5.166215625343521,2.781827152932428,3.5950440557146153,,,,,
Nc1c(-c2ccc(OCCN3CCCCC3)cn2)cc(Br)c2ccncc12,E-0016470,3.2,-4.187086643357144,,,,,,,
Nc1c(Br)cc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc12,E-0016471,2.5,-3.5421181032660076,,,,,,,
Cc1c(OCCN2CCOCC2)ccc(-c2ccc3ccncc3n2)c1N,E-0016472,2.7,-4.815308569182402,1.1702617153949575,2.4087486061842442,-4.707965564005264,0.29885307640970665,1.1367205671564067,0.7937903846908186,
Cc1c(OCCN2CCOCC2)ccc(-c2ccnc3cnccc23)c1N,E-0016473,1.9,-3.580044251510242,1.1986570869544226,1.7895807121644254,,,,,
Cc1c(N)c(-c2ccc(O[C@@H](C)CN(C)C)c(F)c2)cc2cnccc12,E-0016474,2.3,-3.6968039425795114,1.6263403673750423,2.6384892569546374,,,,,
Cc1c(N)c(-c2ccc(O[C@H](C)CN(C)C)c(F)c2)cc2cnccc12,E-0016475,2.3,-3.7328282715969863,1.3873898263387294,2.683947130751512,,,,,
Cc1c(N)c(-c2ccc(OC[C@H](C)N(C)C)c(F)c2)cc2cnccc12,E-0016476,2.1,-3.714442690992226,1.4996870826184039,2.484299839346786,,,,,
Cc1c(N)c(-c2ccc(OC[C@@H](C)N(C)C)c(F)c2)cc2cnccc12,E-0016477,2.1,-3.679853713888946,1.5843312243675307,2.4756711883244296,-5.164943898279883,0.5092025223311029,1.3856062735983121,0.8819549713396005,
N#Cc1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc12,E-0016478,1.7,-3.549750891680639,0.2304489213782739,1.4424797690644486,,,,,
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nc[nH]c2c1,E-0016479,2.3,-3.632644078973981,0.8633228601204559,2.1486026548060932,,,,,
c1cc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,E-0016480,1.9,-3.583359492661719,0.6020599913279624,2.098643725817057,,,,,
C[C@@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CCC1,E-0016481,1.3,-3.595166283380062,0.6720978579357175,1.4281347940287887,,,,,
C[C@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CCC1,E-0016482,1.3,-3.552841968657781,0.0,1.1038037209559568,,,,,
CCN(C)CCOc1ccc(-c2cnc3c(C#N)cnn3c2)cc1,E-0016483,1.2,-3.5654310959658013,0.7558748556724915,2.001300933020418,-4.482804102050026,0.30319605742048883,1.6910814921229684,1.3049211619008918,
N#Cc1cnn2cc(-c3ccc(OCCN4CCOCC4)c(F)c3)cnc12,E-0016484,1.8,-4.82102305270683,0.8325089127062363,1.6693168805661123,,,,,
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cnncc2c1,E-0016485,1.6,-3.619788758288394,1.0453229787866574,2.5705429398818973,,,,,
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnncc12,E-0016486,1.7,-3.5606673061697376,0.8061799739838872,2.8949802909279687,,,,,
Cc1c(N)c(-c2cccc3nnn(CCN4CCCCC4)c23)cc2cnccc12,E-0016487,2.7,-3.6020599913279625,,,,,,,
Cc1c(N)c(-c2cccc3nn(CCN4CCCCC4)nc23)cc2cnccc12,E-0016488,3.0,-3.6216020990518625,,,,,,,
CC(=O)N(CCN(C)C)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0016489,1.6,-3.6345120151091,1.0,2.100370545117563,,,,,
Cc1cccc(-c2ccc(OCC(C)(C)N(C)C)cc2)c1N,E-0016490,1.6,-3.571865205971211,0.6627578316815741,3.3599302961121023,,,,,
Nc1cc2ncccc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0016491,2.4,-3.58838029403677,0.7781512503836436,2.813314058945835,,,,,
Cc1nnc(-c2ccc3ccn(C4CCN(c5ccncc5)CC4)c(=O)c3c2)s1,E-0016492,1.5,-4.436518914605589,,,,,,,
COc1cccc(Nc2ccnc3c(C)cc(C(=N)N)cc23)c1,E-0016493,0.5,-3.586700235918748,,,,,,,
COc1cccc(Sc2cc(C)nc3ccc(C(=N)N)cc23)c1,E-0016494,0.6,-3.5917600346881504,,,,,,,
COc1cccc(N(C)c2cc(C)nc3ccc(C(=N)N)cc23)c1,E-0016495,-0.1,-3.543633966870957,,,,,,,
COc1cccc(Nc2cc(C)nc3ccc(C#N)cc23)c1,E-0016496,3.6,-5.416801226031377,,,,,,,
CNC(=N)c1ccc2nc(C)cc(Oc3cccc(OC)c3)c2c1,E-0016497,0.1,-3.630784142589857,,,,,,,
CNC(=O)c1ccc2nc(C)cc(Oc3cccc(OC)c3)c2c1,E-0016498,3.3,-3.9172146296835497,,,,,,,
CNC(=O)c1ccc2nc(C)cc(Sc3cccc(OC)c3)c2c1,E-0016499,3.7,-4.910094888560602,1.930949031167523,3.3915173068494484,-4.940815382368629,0.24551266781414982,0.3010299956639812,0.3010299956639812,0.3944516808262163
NCc1cccc(CN2CCN(c3ccc4ncccc4c3)C2=O)c1,E-0016500,0.7,-3.575118363368933,,,,,,,
C[C@@H](NC(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016501,0.6,-3.540607512240769,,,,,,,
C[C@H](NC(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016502,0.7,-3.5391021572434522,,,,,,,
C[C@@H](C(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016503,0.6,-3.598599459218456,,,,,,,
C[C@H](C(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,E-0016504,0.7,-3.5686362358410126,,,,,,,
C[C@@H](C(=O)Nc1cccc(CN)c1)c1ccc2ncccc2c1,E-0016505,0.5,-3.6038006529042637,,,,,,,
C[C@H](C(=O)Nc1cccc(CN)c1)c1ccc2ncccc2c1,E-0016506,0.5,-3.5590909179347823,,,,,,,
CC(C)(C(=O)Nc1cccc(CN)c1)c1ccc2ncccc2c1,E-0016507,0.4,-3.5543957967264026,,,,,,,
CN(Cc1cccc(CN)c1)C(=O)Nc1ccc2nnsc2c1,E-0016508,0.1,-3.5816987086802548,,,,,,,
CN(Cc1cccc(CN)c1)C(=O)N(C)c1ccc2nnsc2c1,E-0016509,0.0,-3.5072396109731625,,,,,,,
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(C3CCOCC3)ccc21,E-0016510,2.1,-5.319664486585437,1.3283796034387378,1.4183012913197455,,,,,
Cc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)ccn4n3)CC2)ccn1,E-0016511,0.8,-3.910094888560602,0.0,1.307496037913213,-5.248720896016658,0.9552065375419417,1.6794278966121188,0.8715729355458788,1.1271047983648077
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccnnc5)CC4)cc3c2)s1,E-0016512,1.3,-5.341988603342887,0.6627578316815741,1.294466226161593,,,,,
Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)s1,E-0016513,0.6,-3.5543957967264026,0.6989700043360189,0.6334684555795865,-5.573488738635425,1.2753113545418118,1.7589118923979734,0.8943160626844384,1.2329961103921538
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5cccnc5)CC4)cc3c2)s1,E-0016514,2.3,-5.0254883072626715,1.7930916001765802,1.760422483423212,,,,,
Cn1cc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)cn1,E-0016515,1.0,-4.359518563029578,0.8061799739838872,0.5185139398778874,,,,,
Cc1nnc(-c2ccn3nc(C(=O)N4CCC(N(C)c5ccncc5)CC4)cc3c2)s1,E-0016516,0.4,-3.570247719997592,0.0,0.0,,,,,
C[C@H](COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)N1CCCCC1,E-0016517,1.1,-3.58838029403677,0.8864907251724818,2.0199466816788423,-4.739213331345024,0.3443922736851107,1.0606978403536116,0.9804578922761001,
C[C@@H](COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)N1CCCCC1,E-0016518,1.1,-3.5917600346881504,0.8195439355418687,1.9960736544852753,-4.743763466794078,0.3443922736851107,1.08278537031645,0.9872192299080049,
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1C1CC1,E-0016519,1.7,-3.5900668766687054,0.8325089127062363,1.6848453616444126,,,,,
Cn1ccc(-c2ccc3c(c2)cc(CN2CCCCC2)n3C)cc1=O,E-0016520,2.0,-3.6020599913279625,0.8692317197309762,1.6364878963533653,-4.701146923590294,0.31386722036915343,1.0128372247051722,0.9222062774390164,
C[C@@H](CN1CCCCC1)Oc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016521,1.3,-3.6819366650372385,0.9956351945975499,2.010723865391773,,,,,
C[C@H](CN1CCCCC1)Oc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016522,1.3,-3.612610173661271,0.6532125137753437,2.024485667699167,-4.741362717275924,0.35793484700045386,1.1038037209559568,1.089551882886454,
CN(C)C(=O)CCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016523,0.8,-3.6020599913279625,0.9777236052888477,1.436162647040756,,,,,
CCN(C)C1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016524,3.3,-4.540607512240769,1.2988530764097066,2.0770043267933502,,,,,
CCN(C)C1(C#Cc2c(F)ccc3c4ccn(C)c(=O)c4n(C)c23)CC1,E-0016525,3.0,-5.323306390375134,1.2966651902615312,2.0780941504064105,,,,,
Cc1cn(C)c(=O)c2[nH]c3cc(NCCN4CCCCC4)ccc3c12,E-0016526,1.2,-3.595166283380062,0.6812412373755872,2.0696680969115957,-4.84103473961659,0.41995574848975786,1.0253058652647702,0.7450747915820575,
CN1CCN(CCOc2cc3[nH]c4c(=O)n(C)ccc4c3cc2F)CC1,E-0016527,0.9,-3.596879478824182,0.9084850188786497,1.5965970956264601,-4.87484417041947,0.5065050324048721,1.1430148002540952,0.9547247909790629,
CN1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,E-0016528,0.8,-3.5917600346881504,0.5314789170422551,1.436162647040756,-4.684029654543083,0.2695129442179163,1.462397997898956,1.3234583668494677,
Cn1cnc2c(oc3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016529,0.4,-3.5900668766687054,0.5797835966168101,0.8692317197309762,,,,,
COC1CCN(CCOc2ccc3c(c2)oc2c(=O)n(C)cnc23)CC1,E-0016530,0.5,-3.6216020990518625,0.43136376415898736,1.0043213737826426,,,,,
COC1CCN(CCOc2cnc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016531,0.9,-3.6516951369518393,0.8976270912904415,1.1958996524092338,-5.139661993429006,0.7888751157754168,1.5622928644564746,1.510545010206612,
Cn1ccc2c([nH]c3cc(NC(=O)CCCN4CCCCC4)ccc32)c1=O,E-0016532,0.2,-3.6055483191737836,0.7923916894982539,1.6074550232146685,-5.707743928643524,1.1702617153949575,,1.1439511164239635,
Cn1ccc2c([nH]c3c(CCC4(C)CNC4)c(F)ccc32)c1=O,E-0016533,-0.1,-3.600326278518962,0.8061799739838872,1.4440447959180762,,,,,
Cc1cn(C)c(=O)c2[nH]c3cc(N(C)CCN4CCCCC4)ccc3c12,E-0016534,1.9,-3.6903698325741012,0.8573324964312685,2.0572856444182146,-4.739928612014925,0.27184160653649897,0.7481880270062004,0.5717088318086876,
NC(=O)c1nn(-c2ccc(OCCN3CCCCC3)cc2)c2cccnc12,E-0016535,1.4,-3.600326278518962,0.0,1.271841606536499,,,,,
